DATE,BAMLEMRECRPIEMEATRIV
2018-06-13,556.46
2018-06-14,556.87
2018-06-15,556.61
2018-06-18,555.41
2018-06-19,553.73
2018-06-20,554.95
2018-06-21,555.6
2018-06-22,556.85
2018-06-25,556.78
2018-06-26,556.14
2018-06-27,556.35
2018-06-28,556.17
2018-06-29,556.97
2018-06-30,557.04
2018-07-02,556.98
2018-07-03,557.31
2018-07-04,557.39
2018-07-05,558.46
2018-07-06,559.16
2018-07-09,560.4
2018-07-10,560.37
2018-07-11,559.96
2018-07-12,559.71
2018-07-13,560.18
2018-07-16,560.58
2018-07-17,560.6
2018-07-18,560.75
2018-07-19,560.63
2018-07-20,561.05
2018-07-23,561.32
2018-07-24,561.21
2018-07-25,561.75
2018-07-26,562.84
2018-07-27,563.15
2018-07-30,563.14
2018-07-31,563.32
2018-08-01,562.99
2018-08-02,561.37
2018-08-03,561.69
2018-08-06,561.51
2018-08-07,560.43
2018-08-08,558.76
2018-08-09,556.68
2018-08-10,554.35
2018-08-13,548.35
2018-08-14,548.38
2018-08-15,549.16
2018-08-16,551.33
2018-08-17,551.47
2018-08-20,551.21
2018-08-21,551.76
2018-08-22,553.04
2018-08-23,553.05
2018-08-24,552.89
2018-08-27,553.03
2018-08-28,553.47
2018-08-29,553.03
2018-08-30,552.43
2018-08-31,551.88
2018-09-03,552.05
2018-09-04,550.88
2018-09-05,550.67
2018-09-06,551.38
2018-09-07,551.77
2018-09-10,551.69
2018-09-11,551.5
2018-09-12,551.76
2018-09-13,553.67
2018-09-14,555.22
2018-09-17,555.59
2018-09-18,555.57
2018-09-19,555.94
2018-09-20,557.02
2018-09-21,557.59
2018-09-24,558.35
2018-09-25,558.81
2018-09-26,559.51
2018-09-27,560.42
2018-09-28,561.1
2018-09-30,561.25
2018-10-01,561.71
2018-10-02,561.62
2018-10-03,561.32
2018-10-04,559.38
2018-10-05,558.77
2018-10-08,558.99
2018-10-09,557.9
2018-10-10,557.84
2018-10-11,557.66
2018-10-12,558.53
2018-10-15,558.94
2018-10-16,559.54
2018-10-17,559.92
2018-10-18,559.77
2018-10-19,559.61
2018-10-22,559.96
2018-10-23,559.74
2018-10-24,559.93
2018-10-25,559.62
2018-10-26,559.78
2018-10-29,560.17
2018-10-30,560.19
2018-10-31,560.46
2018-11-01,560.93
2018-11-02,561.36
2018-11-05,561.89
2018-11-06,562.08
2018-11-07,562.54
2018-11-08,562.27
2018-11-09,561.82
2018-11-12,562.0
2018-11-13,561.33
2018-11-14,560.9
2018-11-15,560.24
2018-11-16,560.06
2018-11-19,560.0
2018-11-20,558.38
2018-11-21,558.65
2018-11-22,558.76
2018-11-23,558.31
2018-11-26,557.96
2018-11-27,557.24
2018-11-28,557.02
2018-11-29,557.78
2018-11-30,557.99
2018-12-03,559.52
2018-12-04,559.95
2018-12-05,559.92
2018-12-06,559.3
2018-12-07,560.0
2018-12-10,559.84
2018-12-11,559.98
2018-12-12,560.32
2018-12-13,561.21
2018-12-14,561.21
2018-12-17,561.82
2018-12-18,561.75
2018-12-19,561.72
2018-12-20,561.21
2018-12-21,561.12
2018-12-24,561.32
2018-12-26,561.29
2018-12-27,561.82
2018-12-28,561.81
2018-12-31,561.92
2019-01-02,562.23
2019-01-03,562.64
2019-01-04,563.93
2019-01-07,565.49
2019-01-08,566.05
2019-01-09,566.78
2019-01-10,566.6
2019-01-11,567.27
2019-01-14,567.02
2019-01-15,567.74
2019-01-16,569.21
2019-01-17,569.53
2019-01-18,570.72
2019-01-21,571.0
2019-01-22,571.58
2019-01-23,572.69
2019-01-24,573.71
2019-01-25,574.18
2019-01-28,574.03
2019-01-29,574.02
2019-01-30,574.52
2019-01-31,576.89
2019-02-01,577.36
2019-02-04,577.75
2019-02-05,579.05
2019-02-06,579.63
2019-02-07,579.45
2019-02-08,579.28
2019-02-11,579.09
2019-02-12,579.34
2019-02-13,579.34
2019-02-14,578.79
2019-02-15,579.2
2019-02-18,579.46
2019-02-19,579.89
2019-02-20,580.45
2019-02-21,580.59
2019-02-22,581.14
2019-02-25,581.89
2019-02-26,582.43
2019-02-27,582.72
2019-02-28,583.14
2019-03-01,582.99
2019-03-04,583.18
2019-03-05,583.14
2019-03-06,583.02
2019-03-07,582.6
2019-03-08,581.73
2019-03-11,582.34
2019-03-12,583.23
2019-03-13,583.66
2019-03-14,583.86
2019-03-15,584.42
2019-03-18,585.15
2019-03-19,585.55
2019-03-20,585.87
2019-03-21,587.33
2019-03-22,586.96
2019-03-25,586.22
2019-03-26,586.47
2019-03-27,585.67
2019-03-28,585.2
2019-03-29,586.11
2019-03-31,586.19
2019-04-01,587.29
2019-04-02,588.22
2019-04-03,588.57
2019-04-04,588.98
2019-04-05,589.49
2019-04-08,589.93
2019-04-09,590.22
2019-04-10,590.67
2019-04-11,590.19
2019-04-12,589.88
2019-04-15,590.04
2019-04-16,590.21
2019-04-17,590.71
2019-04-18,590.85
2019-04-22,591.05
2019-04-23,591.49
2019-04-24,592.06
2019-04-25,591.47
2019-04-26,591.97
2019-04-29,592.49
2019-04-30,593.13
2019-05-01,593.72
2019-05-02,593.3
2019-05-03,593.74
2019-05-06,593.81
2019-05-07,593.57
2019-05-08,593.0
2019-05-09,592.5
2019-05-10,592.79
2019-05-13,591.77
2019-05-14,591.85
2019-05-15,591.79
2019-05-16,592.35
2019-05-17,592.49
2019-05-20,592.49
2019-05-21,592.82
2019-05-22,593.12
2019-05-23,592.48
2019-05-24,592.6
2019-05-27,592.81
2019-05-28,592.66
2019-05-29,592.0
2019-05-30,592.5
2019-05-31,592.06
2019-06-03,592.95
2019-06-04,593.91
2019-06-05,595.36
2019-06-06,595.72
2019-06-07,596.55
2019-06-10,597.47
2019-06-11,598.12
2019-06-12,597.89
2019-06-13,597.94
2019-06-14,598.05
2019-06-17,598.17
2019-06-18,599.61
2019-06-19,600.48
2019-06-20,603.86
2019-06-21,602.98
2019-06-24,603.52
2019-06-25,603.32
2019-06-26,603.76
2019-06-27,604.85
2019-06-28,605.88
2019-06-30,606.04
2019-07-01,607.62
2019-07-02,607.96
2019-07-03,608.81
2019-07-04,609.01
2019-07-05,609.07
2019-07-08,608.97
2019-07-09,608.61
2019-07-10,608.72
2019-07-11,608.79
2019-07-12,608.78
2019-07-15,609.14
2019-07-16,609.32
2019-07-17,609.36
2019-07-18,609.23
2019-07-19,609.61
2019-07-22,609.53
2019-07-23,610.14
2019-07-24,610.83
2019-07-25,611.8
2019-07-26,611.83
2019-07-29,612.68
2019-07-30,612.8
2019-07-31,613.43
2019-08-01,613.35
2019-08-02,613.26
2019-08-05,612.77
2019-08-06,612.75
2019-08-07,613.02
2019-08-08,613.82
2019-08-09,614.58
2019-08-12,614.49
2019-08-13,614.3
2019-08-14,614.02
2019-08-15,614.51
2019-08-16,614.96
2019-08-19,615.23
2019-08-20,616.05
2019-08-21,617.12
2019-08-22,617.23
2019-08-23,617.52
2019-08-26,617.37
2019-08-27,618.5
2019-08-28,618.85
2019-08-29,619.69
2019-08-30,620.16
2019-08-31,620.23
2019-09-02,620.41
2019-09-03,621.03
2019-09-04,622.29
2019-09-05,621.66
2019-09-06,621.5
2019-09-09,621.22
2019-09-10,620.74
2019-09-11,620.55
2019-09-12,621.6
2019-09-13,620.78
2019-09-16,620.74
2019-09-17,620.71
2019-09-18,620.89
2019-09-19,620.68
2019-09-20,621.01
2019-09-23,621.62
2019-09-24,621.39
2019-09-25,620.41
2019-09-26,620.38
2019-09-27,620.57
2019-09-30,620.65
2019-10-01,620.89
2019-10-02,620.36
2019-10-03,620.53
2019-10-04,621.49
2019-10-07,621.83
2019-10-08,621.35
2019-10-09,621.19
2019-10-10,620.48
2019-10-11,620.48
2019-10-14,620.72
2019-10-15,620.82
2019-10-16,621.01
2019-10-17,621.8
2019-10-18,622.94
2019-10-21,623.69
2019-10-22,624.38
2019-10-23,624.93
2019-10-24,625.03
2019-10-25,625.37
2019-10-28,625.61
2019-10-29,625.72
2019-10-30,625.48
2019-10-31,625.86
2019-11-01,626.2
2019-11-04,626.76
2019-11-05,626.52
2019-11-06,626.68
2019-11-07,626.51
2019-11-08,626.6
2019-11-11,626.94
2019-11-12,627.26
2019-11-13,627.21
2019-11-14,627.95
2019-11-15,628.3
2019-11-18,628.69
2019-11-19,628.91
2019-11-20,629.06
2019-11-21,628.99
2019-11-22,629.27
2019-11-25,630.08
2019-11-26,630.39
2019-11-27,630.3
2019-11-29,630.63
2019-11-30,630.71
2019-12-02,630.63
2019-12-03,630.8
2019-12-04,631.42
2019-12-05,631.65
2019-12-06,632.07
2019-12-09,632.14
2019-12-10,632.29
2019-12-11,632.5
2019-12-12,632.9
2019-12-13,633.52
2019-12-16,633.95
2019-12-17,634.48
2019-12-18,634.82
2019-12-19,635.06
2019-12-20,635.17
2019-12-23,635.39
2019-12-24,635.58
2019-12-26,635.79
2019-12-27,635.94
2019-12-30,635.87
2019-12-31,636.08
2020-01-02,636.66
2020-01-03,636.8
2020-01-06,636.71
2020-01-07,637.32
2020-01-08,637.6
2020-01-09,638.16
2020-01-10,638.63
2020-01-13,639.18
2020-01-14,639.73
2020-01-15,640.88
2020-01-16,641.79
2020-01-17,642.15
2020-01-20,642.45
2020-01-21,642.81
2020-01-22,642.99
2020-01-23,642.82
2020-01-24,643.02
2020-01-27,642.32
2020-01-28,643.12
2020-01-29,643.88
2020-01-30,644.04
2020-01-31,644.48
2020-02-03,644.9
2020-02-04,645.37
2020-02-05,646.02
2020-02-06,646.81
2020-02-07,646.98
2020-02-10,646.87
2020-02-11,647.26
2020-02-12,647.98
2020-02-13,648.14
2020-02-14,648.47
2020-02-17,648.66
2020-02-18,648.24
2020-02-19,648.66
2020-02-20,649.13
2020-02-21,649.57
2020-02-24,648.9
2020-02-25,649.45
2020-02-26,648.08
2020-02-27,645.08
2020-02-28,641.14
2020-02-29,641.29
2020-03-02,642.31
2020-03-03,644.84
2020-03-04,647.62
2020-03-05,647.35
2020-03-06,644.71
2020-03-09,630.72
2020-03-10,631.36
2020-03-11,627.07
2020-03-12,613.93
2020-03-13,613.0
2020-03-16,602.48
2020-03-17,596.26
2020-03-18,580.45
2020-03-19,571.67
2020-03-20,572.62
2020-03-23,565.51
2020-03-24,566.89
2020-03-25,571.2
2020-03-26,576.62
2020-03-27,579.86
2020-03-30,576.92
2020-03-31,577.73
2020-04-01,576.48
2020-04-02,577.07
2020-04-03,578.68
2020-04-06,579.29
2020-04-07,581.38
2020-04-08,581.94
2020-04-09,585.82
2020-04-13,586.85
2020-04-14,591.66
2020-04-15,592.39
2020-04-16,592.75
2020-04-17,594.39
2020-04-20,593.91
2020-04-21,592.7
2020-04-22,593.2
2020-04-23,594.85
2020-04-24,596.05
2020-04-27,597.32
2020-04-28,598.03
2020-04-29,599.98
2020-04-30,602.69
2020-05-01,603.07
2020-05-04,602.18
2020-05-05,604.19
2020-05-06,604.81
2020-05-07,606.49
2020-05-08,607.15
2020-05-11,607.91
2020-05-12,610.18
2020-05-13,610.51
2020-05-14,609.87
2020-05-15,611.23
2020-05-18,613.46
2020-05-19,615.9
2020-05-20,618.1
2020-05-21,620.32
2020-05-22,620.21
2020-05-25,620.33
2020-05-26,622.16
2020-05-27,623.71
2020-05-28,624.18
2020-05-29,624.43
2020-05-31,624.52
2020-06-01,625.18
2020-06-02,627.06
2020-06-03,629.69
2020-06-04,630.31
2020-06-05,632.67
2020-06-08,634.86
2020-06-09,634.84
2020-06-10,635.24
2020-06-11,633.52
2020-06-12,633.48
2020-06-15,632.73
2020-06-16,635.83
2020-06-17,636.29
2020-06-18,636.15
2020-06-19,636.99
2020-06-22,637.36
2020-06-23,637.92
2020-06-24,637.68
2020-06-25,637.27
2020-06-26,637.56
2020-06-29,637.75
2020-06-30,637.96
2020-07-01,638.82
2020-07-02,640.05
2020-07-03,640.15
2020-07-06,641.62
2020-07-07,641.57
2020-07-08,641.54
2020-07-09,642.12
2020-07-10,641.58
2020-07-13,642.22
2020-07-14,642.39
2020-07-15,642.93
2020-07-16,643.47
2020-07-17,644.04
2020-07-20,645.09
2020-07-21,646.59
2020-07-22,647.63
2020-07-23,648.86
2020-07-24,648.66
2020-07-27,649.3
2020-07-28,649.48
2020-07-29,649.87
2020-07-30,649.96
2020-07-31,650.35
2020-08-03,651.12
2020-08-04,652.08
2020-08-05,653.14
2020-08-06,653.93
2020-08-07,654.41
2020-08-10,655.17
2020-08-11,655.59
2020-08-12,655.67
2020-08-13,655.84
2020-08-14,655.21
2020-08-17,654.99
2020-08-18,653.89
2020-08-19,654.39
2020-08-20,654.07
2020-08-21,654.23
2020-08-24,654.99
2020-08-25,655.08
2020-08-26,654.36
2020-08-27,654.43
2020-08-28,654.18
2020-08-31,654.72
2020-09-01,655.45
2020-09-02,656.89
2020-09-03,657.73
2020-09-04,657.17
2020-09-07,657.39
2020-09-08,656.85
2020-09-09,656.39
2020-09-10,656.42
2020-09-11,656.46
2020-09-14,656.62
2020-09-15,656.72
2020-09-16,656.91
2020-09-17,656.78
2020-09-18,656.58
2020-09-21,654.82
2020-09-22,654.01
2020-09-23,653.61
2020-09-24,651.51
2020-09-25,651.36
2020-09-28,651.58
2020-09-29,651.66
2020-09-30,651.95
2020-10-01,652.81
2020-10-02,652.55
2020-10-05,653.47
2020-10-06,654.56
2020-10-07,655.28
2020-10-08,656.7
2020-10-09,657.67
2020-10-12,657.99
2020-10-13,659.01
2020-10-14,658.73
2020-10-15,658.07
2020-10-16,658.36
2020-10-19,658.67
2020-10-20,658.41
2020-10-21,658.31
2020-10-22,657.99
2020-10-23,657.76
2020-10-26,657.27
2020-10-27,657.23
2020-10-28,656.16
2020-10-29,655.57
2020-10-30,655.05
2020-10-31,655.12
2020-11-02,654.73
2020-11-03,655.42
2020-11-04,657.47
2020-11-05,660.49
2020-11-06,660.41
2020-11-09,662.59
2020-11-10,662.59
2020-11-11,662.76
2020-11-12,664.76
2020-11-13,665.24
2020-11-16,665.95
2020-11-17,666.39
2020-11-18,667.17
2020-11-19,667.88
2020-11-20,668.72
2020-11-23,669.3
2020-11-24,669.96
2020-11-25,670.64
2020-11-26,670.81
2020-11-27,671.6
2020-11-30,671.97
2020-12-01,672.25
2020-12-02,672.68
2020-12-03,673.86
2020-12-04,674.74
2020-12-07,675.64
2020-12-08,676.13
2020-12-09,676.25
2020-12-10,676.48
2020-12-11,676.71
2020-12-14,677.17
2020-12-15,677.18
2020-12-16,677.83
2020-12-17,678.6
2020-12-18,679.02
2020-12-21,678.73
2020-12-22,678.88
2020-12-23,678.62
2020-12-24,678.95
2020-12-28,679.13
2020-12-29,679.55
2020-12-30,679.82
2020-12-31,679.99
2021-01-04,680.37
2021-01-05,680.25
2021-01-06,679.22
2021-01-07,679.1
2021-01-08,679.17
2021-01-11,679.25
2021-01-12,678.33
2021-01-13,679.0
2021-01-14,679.51
2021-01-15,679.57
2021-01-18,679.8
2021-01-19,680.17
2021-01-20,680.42
2021-01-21,680.35
2021-01-22,680.09
2021-01-25,680.66
2021-01-26,680.96
2021-01-27,680.98
2021-01-28,680.75
2021-01-29,680.84
2021-01-31,680.92
2021-02-01,681.42
2021-02-02,682.08
2021-02-03,682.46
2021-02-04,682.63
2021-02-05,683.37
2021-02-08,683.89
2021-02-09,683.84
2021-02-10,684.28
2021-02-11,684.24
2021-02-12,683.89
2021-02-15,684.09
2021-02-16,682.93
2021-02-17,682.39
2021-02-18,682.66
2021-02-19,682.52
2021-02-22,681.66
2021-02-23,681.25
2021-02-24,680.78
2021-02-25,679.13
2021-02-26,678.14
2021-02-28,678.45
2021-03-01,679.17
2021-03-02,679.78
2021-03-03,679.47
2021-03-04,678.79
2021-03-05,677.17
2021-03-08,674.82
2021-03-09,675.05
2021-03-10,675.3
2021-03-11,676.81
